,trail_id,area_name,popularity,visitors,popularity_bin,bin_range_low,bin_range_high
0,10020048,Kenai Fjords National Park,24.8931,346534,5.0,16.925,25.387
1,10236086,Denali National Park,18.0311,587412,5.0,16.925,25.387
2,10267857,Kenai Fjords National Park,17.7821,346534,5.0,16.925,25.387
3,10236076,Denali National Park,16.2674,587412,4.0,12.693,16.925
4,10236082,Denali National Park,12.5935,587412,3.0,8.462,12.693
5,10241620,Denali National Park,8.8331,587412,3.0,8.462,12.693
6,10236080,Denali National Park,7.6876,587412,2.0,4.231,8.462
7,10236075,Denali National Park,5.9038,587412,2.0,4.231,8.462
8,10236084,Denali National Park,5.8885,587412,2.0,4.231,8.462
9,10327620,Denali National Park,5.799,587412,2.0,4.231,8.462
10,10265252,Denali National Park,5.6536,587412,2.0,4.231,8.462
11,10333556,Denali National Park,4.6043,587412,2.0,4.231,8.462
12,10265251,Denali National Park,4.1956,587412,1.0,0.0,4.231
13,10393562,Denali National Park,3.958,587412,1.0,0.0,4.231
14,10262541,Glacier Bay National Park,3.8939,520171,1.0,0.0,4.231
15,10358126,Denali National Park,3.6654,587412,1.0,0.0,4.231
16,10236078,Denali National Park,3.4891,587412,1.0,0.0,4.231
17,10343441,Denali National Park,3.3846,587412,1.0,0.0,4.231
18,10023165,Denali National Park,3.304,587412,1.0,0.0,4.231
19,10333569,Denali National Park,2.7746,587412,1.0,0.0,4.231
20,10347459,Katmai National Park,2.4937,37818,1.0,0.0,4.231
21,10302108,Glacier Bay National Park,2.33,520171,1.0,0.0,4.231
22,10333558,Denali National Park,2.0877,587412,1.0,0.0,4.231
23,10513937,Katmai National Park,2.0328,37818,1.0,0.0,4.231
24,10333557,Denali National Park,1.8986,587412,1.0,0.0,4.231
25,10302122,Glacier Bay National Park,1.86,520171,1.0,0.0,4.231
26,10265266,Denali National Park,1.803,587412,1.0,0.0,4.231
27,10302112,Glacier Bay National Park,1.3701,520171,1.0,0.0,4.231
28,10302114,Glacier Bay National Park,1.3415,520171,1.0,0.0,4.231
29,10187810,Grand Canyon National Park,37.4791,5969811,6.0,25.387,84.623
30,10016964,Grand Canyon National Park,36.2709,5969811,6.0,25.387,84.623
31,10237812,Grand Canyon National Park,33.256,5969811,6.0,25.387,84.623
32,10245012,Grand Canyon National Park,31.6323,5969811,6.0,25.387,84.623
33,10265905,Grand Canyon National Park,28.8685,5969811,6.0,25.387,84.623
34,10266148,Grand Canyon National Park,28.2035,5969811,6.0,25.387,84.623
35,10094721,Grand Canyon National Park,24.0229,5969811,5.0,16.925,25.387
36,10026816,Grand Canyon National Park,22.7206,5969811,5.0,16.925,25.387
37,10235665,Grand Canyon National Park,22.5006,5969811,5.0,16.925,25.387
38,10266521,Grand Canyon National Park,22.1688,5969811,5.0,16.925,25.387
39,10016127,Grand Canyon National Park,21.652,5969811,5.0,16.925,25.387
40,10034910,Saguaro National Park,20.8545,820426,5.0,16.925,25.387
41,10337353,Grand Canyon National Park,20.0835,5969811,5.0,16.925,25.387
42,10013850,Grand Canyon National Park,19.8228,5969811,5.0,16.925,25.387
43,10031380,Saguaro National Park,18.8699,820426,5.0,16.925,25.387
44,10304374,Grand Canyon National Park,16.7412,5969811,4.0,12.693,16.925
45,10236025,Petrified Forest National Park,15.5733,643274,4.0,12.693,16.925
46,10013966,Saguaro National Park,15.5,820426,4.0,12.693,16.925
47,10004120,Grand Canyon National Park,14.8144,5969811,4.0,12.693,16.925
48,10006500,Grand Canyon National Park,14.7746,5969811,4.0,12.693,16.925
49,10259347,Grand Canyon National Park,14.7248,5969811,4.0,12.693,16.925
50,10041313,Grand Canyon National Park,14.6866,5969811,4.0,12.693,16.925
51,10244240,Saguaro National Park,14.3846,820426,4.0,12.693,16.925
52,10111405,Saguaro National Park,14.3478,820426,4.0,12.693,16.925
53,10286650,Grand Canyon National Park,13.8468,5969811,4.0,12.693,16.925
54,10031336,Grand Canyon National Park,13.3343,5969811,4.0,12.693,16.925
55,10031337,Grand Canyon National Park,12.6285,5969811,3.0,8.462,12.693
56,10304469,Grand Canyon National Park,12.5954,5969811,3.0,8.462,12.693
57,10273263,Grand Canyon National Park,12.4801,5969811,3.0,8.462,12.693
58,10000811,Grand Canyon National Park,12.4222,5969811,3.0,8.462,12.693
59,10009957,Grand Canyon National Park,12.4044,5969811,3.0,8.462,12.693
60,10006953,Saguaro National Park,12.393,820426,3.0,8.462,12.693
61,10297089,Grand Canyon National Park,12.3532,5969811,3.0,8.462,12.693
62,10040243,Grand Canyon National Park,12.302,5969811,3.0,8.462,12.693
63,10026822,Grand Canyon National Park,12.0834,5969811,3.0,8.462,12.693
64,10242023,Saguaro National Park,11.8629,820426,3.0,8.462,12.693
65,10255289,Grand Canyon National Park,11.8608,5969811,3.0,8.462,12.693
66,10004435,Saguaro National Park,11.8001,820426,3.0,8.462,12.693
67,10258667,Grand Canyon National Park,11.7107,5969811,3.0,8.462,12.693
68,10236026,Petrified Forest National Park,11.5545,643274,3.0,8.462,12.693
69,10258648,Grand Canyon National Park,11.1051,5969811,3.0,8.462,12.693
70,10257085,Grand Canyon National Park,11.0836,5969811,3.0,8.462,12.693
71,10236022,Petrified Forest National Park,10.9378,643274,3.0,8.462,12.693
72,10018269,Petrified Forest National Park,10.9165,643274,3.0,8.462,12.693
73,10265749,Grand Canyon National Park,10.8324,5969811,3.0,8.462,12.693
74,10315767,Grand Canyon National Park,10.6545,5969811,3.0,8.462,12.693
75,10023828,Grand Canyon National Park,10.3784,5969811,3.0,8.462,12.693
76,10112001,Saguaro National Park,10.3328,820426,3.0,8.462,12.693
77,10042232,Grand Canyon National Park,10.2641,5969811,3.0,8.462,12.693
78,10365390,Grand Canyon National Park,10.1704,5969811,3.0,8.462,12.693
79,10267208,Saguaro National Park,10.0467,820426,3.0,8.462,12.693
80,10293249,Saguaro National Park,9.9618,820426,3.0,8.462,12.693
81,10258317,Grand Canyon National Park,9.9197,5969811,3.0,8.462,12.693
82,10002324,Grand Canyon National Park,9.7326,5969811,3.0,8.462,12.693
83,10274527,Grand Canyon National Park,9.609,5969811,3.0,8.462,12.693
84,10009628,Grand Canyon National Park,9.5621,5969811,3.0,8.462,12.693
85,10009444,Grand Canyon National Park,9.227,5969811,3.0,8.462,12.693
86,10251377,Petrified Forest National Park,9.1802,643274,3.0,8.462,12.693
87,10042018,Petrified Forest National Park,8.7642,643274,3.0,8.462,12.693
88,10331092,Grand Canyon National Park,8.6888,5969811,3.0,8.462,12.693
89,10002217,Saguaro National Park,8.6324,820426,3.0,8.462,12.693
90,10041071,Saguaro National Park,8.6024,820426,3.0,8.462,12.693
91,10236028,Petrified Forest National Park,8.5243,643274,3.0,8.462,12.693
92,10259343,Grand Canyon National Park,8.5202,5969811,3.0,8.462,12.693
93,10306310,Saguaro National Park,8.4605,820426,2.0,4.231,8.462
94,10039522,Saguaro National Park,8.2704,820426,2.0,4.231,8.462
95,10304719,Grand Canyon National Park,8.2646,5969811,2.0,4.231,8.462
96,10032774,Saguaro National Park,8.2525,820426,2.0,4.231,8.462
97,10111504,Saguaro National Park,7.9559,820426,2.0,4.231,8.462
98,10246734,Grand Canyon National Park,7.7075,5969811,2.0,4.231,8.462
99,10281018,Saguaro National Park,7.7075,820426,2.0,4.231,8.462
100,10038311,Saguaro National Park,7.6339,820426,2.0,4.231,8.462
101,10258602,Grand Canyon National Park,7.5684,5969811,2.0,4.231,8.462
102,10011949,Saguaro National Park,7.5414,820426,2.0,4.231,8.462
103,10298010,Saguaro National Park,7.479,820426,2.0,4.231,8.462
104,10302747,Grand Canyon National Park,7.4072,5969811,2.0,4.231,8.462
105,10259900,Saguaro National Park,7.2569,820426,2.0,4.231,8.462
106,10235597,Grand Canyon National Park,7.2201,5969811,2.0,4.231,8.462
107,10311930,Saguaro National Park,7.1664,820426,2.0,4.231,8.462
108,10013382,Grand Canyon National Park,7.1647,5969811,2.0,4.231,8.462
109,10236023,Petrified Forest National Park,7.0465,643274,2.0,4.231,8.462
110,10111280,Saguaro National Park,7.0254,820426,2.0,4.231,8.462
111,10258739,Grand Canyon National Park,6.9609,5969811,2.0,4.231,8.462
112,10023951,Grand Canyon National Park,6.9456,5969811,2.0,4.231,8.462
113,10270136,Petrified Forest National Park,6.9205,643274,2.0,4.231,8.462
114,10287374,Saguaro National Park,6.8368,820426,2.0,4.231,8.462
115,10272964,Grand Canyon National Park,6.8325,5969811,2.0,4.231,8.462
116,10035690,Saguaro National Park,6.7822,820426,2.0,4.231,8.462
117,10258650,Grand Canyon National Park,6.6276,5969811,2.0,4.231,8.462
118,10258659,Grand Canyon National Park,6.4591,5969811,2.0,4.231,8.462
119,10258654,Grand Canyon National Park,6.3809,5969811,2.0,4.231,8.462
120,10315676,Saguaro National Park,6.3801,820426,2.0,4.231,8.462
121,10259353,Grand Canyon National Park,6.3369,5969811,2.0,4.231,8.462
122,10039514,Saguaro National Park,6.2729,820426,2.0,4.231,8.462
123,10013558,Grand Canyon National Park,6.1769,5969811,2.0,4.231,8.462
124,10013912,Grand Canyon National Park,5.9577,5969811,2.0,4.231,8.462
125,10272375,Petrified Forest National Park,5.9341,643274,2.0,4.231,8.462
126,10269962,Saguaro National Park,5.8308,820426,2.0,4.231,8.462
127,10269284,Saguaro National Park,5.7938,820426,2.0,4.231,8.462
128,10259355,Grand Canyon National Park,5.7315,5969811,2.0,4.231,8.462
129,10013747,Saguaro National Park,5.7162,820426,2.0,4.231,8.462
130,10259354,Grand Canyon National Park,5.7123,5969811,2.0,4.231,8.462
131,10112153,Saguaro National Park,5.6144,820426,2.0,4.231,8.462
132,10389448,Grand Canyon National Park,5.5548,5969811,2.0,4.231,8.462
133,10016910,Grand Canyon National Park,5.4493,5969811,2.0,4.231,8.462
134,10267209,Saguaro National Park,5.3994,820426,2.0,4.231,8.462
135,10259344,Grand Canyon National Park,5.3565,5969811,2.0,4.231,8.462
136,10266285,Grand Canyon National Park,5.2788,5969811,2.0,4.231,8.462
137,10297375,Petrified Forest National Park,5.2572,643274,2.0,4.231,8.462
138,10013255,Grand Canyon National Park,5.2356,5969811,2.0,4.231,8.462
139,10269670,Saguaro National Park,5.0684,820426,2.0,4.231,8.462
140,10384519,Grand Canyon National Park,5.0517,5969811,2.0,4.231,8.462
141,10263759,Saguaro National Park,5.05,820426,2.0,4.231,8.462
142,10021291,Saguaro National Park,5.0108,820426,2.0,4.231,8.462
143,10017278,Grand Canyon National Park,4.9978,5969811,2.0,4.231,8.462
144,10268598,Saguaro National Park,4.9944,820426,2.0,4.231,8.462
145,10235600,Grand Canyon National Park,4.9845,5969811,2.0,4.231,8.462
146,10398395,Saguaro National Park,4.8374,820426,2.0,4.231,8.462
147,10235592,Grand Canyon National Park,4.6675,5969811,2.0,4.231,8.462
148,10306312,Saguaro National Park,4.5595,820426,2.0,4.231,8.462
149,10259348,Grand Canyon National Park,4.557,5969811,2.0,4.231,8.462
150,10347292,Grand Canyon National Park,4.4377,5969811,2.0,4.231,8.462
151,10258670,Grand Canyon National Park,4.3741,5969811,2.0,4.231,8.462
152,10272332,Petrified Forest National Park,4.3654,643274,2.0,4.231,8.462
153,10041333,Saguaro National Park,4.3271,820426,2.0,4.231,8.462
154,10004062,Grand Canyon National Park,4.324,5969811,2.0,4.231,8.462
155,10018933,Grand Canyon National Park,4.2213,5969811,1.0,0.0,4.231
156,10037999,Saguaro National Park,4.1951,820426,1.0,0.0,4.231
157,10299272,Saguaro National Park,4.1854,820426,1.0,0.0,4.231
158,10111891,Saguaro National Park,4.1242,820426,1.0,0.0,4.231
159,10039029,Saguaro National Park,4.0726,820426,1.0,0.0,4.231
160,10263672,Grand Canyon National Park,4.0376,5969811,1.0,0.0,4.231
161,10378554,Petrified Forest National Park,4.0307,643274,1.0,0.0,4.231
162,10327921,Grand Canyon National Park,4.0154,5969811,1.0,0.0,4.231
163,10304376,Grand Canyon National Park,4.0014,5969811,1.0,0.0,4.231
164,10272356,Petrified Forest National Park,3.9609,643274,1.0,0.0,4.231
165,10311730,Saguaro National Park,3.9491,820426,1.0,0.0,4.231
166,10028602,Saguaro National Park,3.7293,820426,1.0,0.0,4.231
167,10272764,Saguaro National Park,3.7194,820426,1.0,0.0,4.231
168,10307988,Saguaro National Park,3.6987,820426,1.0,0.0,4.231
169,10111287,Saguaro National Park,3.4699,820426,1.0,0.0,4.231
170,10379267,Grand Canyon National Park,3.2761,5969811,1.0,0.0,4.231
171,10272205,Grand Canyon National Park,3.2356,5969811,1.0,0.0,4.231
172,10028565,Grand Canyon National Park,3.2283,5969811,1.0,0.0,4.231
173,10313180,Saguaro National Park,3.2165,820426,1.0,0.0,4.231
174,10265889,Grand Canyon National Park,3.0396,5969811,1.0,0.0,4.231
175,10236034,Saguaro National Park,2.9406,820426,1.0,0.0,4.231
176,10347968,Grand Canyon National Park,2.8272,5969811,1.0,0.0,4.231
177,10258658,Grand Canyon National Park,2.7978,5969811,1.0,0.0,4.231
178,10022546,Grand Canyon National Park,2.6804,5969811,1.0,0.0,4.231
179,10267224,Saguaro National Park,2.6464,820426,1.0,0.0,4.231
180,10006893,Grand Canyon National Park,2.6336,5969811,1.0,0.0,4.231
181,10009407,Grand Canyon National Park,2.6173,5969811,1.0,0.0,4.231
182,10259364,Grand Canyon National Park,2.5322,5969811,1.0,0.0,4.231
183,10014422,Grand Canyon National Park,2.4438,5969811,1.0,0.0,4.231
184,10269033,Grand Canyon National Park,2.443,5969811,1.0,0.0,4.231
185,10348524,Saguaro National Park,2.4255,820426,1.0,0.0,4.231
186,10268788,Grand Canyon National Park,2.3848,5969811,1.0,0.0,4.231
187,10268789,Grand Canyon National Park,2.3739,5969811,1.0,0.0,4.231
188,10259359,Grand Canyon National Park,2.3699,5969811,1.0,0.0,4.231
189,10272462,Petrified Forest National Park,2.3582,643274,1.0,0.0,4.231
190,10261755,Saguaro National Park,2.33,820426,1.0,0.0,4.231
191,10394939,Saguaro National Park,2.2593,820426,1.0,0.0,4.231
192,10007969,Grand Canyon National Park,2.2046,5969811,1.0,0.0,4.231
193,10366335,Saguaro National Park,2.005,820426,1.0,0.0,4.231
194,10453902,Saguaro National Park,1.894,820426,1.0,0.0,4.231
195,10286475,Grand Canyon National Park,1.8742,5969811,1.0,0.0,4.231
196,10314641,Grand Canyon National Park,1.8441,5969811,1.0,0.0,4.231
197,10421252,Grand Canyon National Park,1.7209,5969811,1.0,0.0,4.231
198,10483525,Saguaro National Park,1.6602,820426,1.0,0.0,4.231
199,10427265,Grand Canyon National Park,1.6019,5969811,1.0,0.0,4.231
200,10258671,Grand Canyon National Park,1.5627,5969811,1.0,0.0,4.231
201,10456484,Saguaro National Park,1.0393,820426,1.0,0.0,4.231
202,10545419,Saguaro National Park,0.0,820426,1.0,0.0,4.231
203,10041922,Hot Springs National Park,12.9365,1544300,4.0,12.693,16.925
204,10235890,Hot Springs National Park,12.1636,1544300,3.0,8.462,12.693
205,10264755,Hot Springs National Park,11.2556,1544300,3.0,8.462,12.693
206,10264753,Hot Springs National Park,9.7609,1544300,3.0,8.462,12.693
207,10039426,Hot Springs National Park,8.5459,1544300,3.0,8.462,12.693
208,10007938,Hot Springs National Park,8.1484,1544300,2.0,4.231,8.462
209,10267800,Hot Springs National Park,7.9948,1544300,2.0,4.231,8.462
210,10017178,Hot Springs National Park,7.7461,1544300,2.0,4.231,8.462
211,10235889,Hot Springs National Park,7.1485,1544300,2.0,4.231,8.462
212,10354929,Hot Springs National Park,5.4308,1544300,2.0,4.231,8.462
213,10264248,Hot Springs National Park,5.3992,1544300,2.0,4.231,8.462
214,10291742,Hot Springs National Park,5.2795,1544300,2.0,4.231,8.462
215,10307591,Hot Springs National Park,5.2031,1544300,2.0,4.231,8.462
216,10308425,Hot Springs National Park,3.7307,1544300,1.0,0.0,4.231
217,10367719,Hot Springs National Park,3.3401,1544300,1.0,0.0,4.231
218,10308451,Hot Springs National Park,3.1454,1544300,1.0,0.0,4.231
219,10026910,Yosemite National Park,68.1488,5028868,6.0,25.387,84.623
220,10005895,Yosemite National Park,53.628,5028868,6.0,25.387,84.623
221,10005585,Yosemite National Park,52.5316,5028868,6.0,25.387,84.623
222,10026952,Sequoia National Park,44.1235,1254688,6.0,25.387,84.623
223,10011926,Yosemite National Park,43.3499,5028868,6.0,25.387,84.623
224,10027503,Yosemite National Park,38.5795,5028868,6.0,25.387,84.623
225,10010560,Yosemite National Park,38.2519,5028868,6.0,25.387,84.623
226,10031426,Yosemite National Park,37.5768,5028868,6.0,25.387,84.623
227,10033113,Yosemite National Park,37.4664,5028868,6.0,25.387,84.623
228,10276593,Yosemite National Park,37.2129,5028868,6.0,25.387,84.623
229,10011170,Joshua Tree National Park,37.0218,2505286,6.0,25.387,84.623
230,10235913,Yosemite National Park,34.1675,5028868,6.0,25.387,84.623
231,10026962,Sequoia National Park,32.7913,1254688,6.0,25.387,84.623
232,10028848,Lassen Volcanic National Park,32.6439,536068,6.0,25.387,84.623
233,10031466,Kings Canyon National Park,31.6191,607479,6.0,25.387,84.623
234,10006090,Sequoia National Park,31.3838,1254688,6.0,25.387,84.623
235,10031888,Joshua Tree National Park,30.1796,2505286,6.0,25.387,84.623
236,10235992,Sequoia National Park,29.826,1254688,6.0,25.387,84.623
237,10235907,Yosemite National Park,29.4481,5028868,6.0,25.387,84.623
238,10027546,Sequoia National Park,28.507,1254688,6.0,25.387,84.623
239,10035554,Joshua Tree National Park,27.9587,2505286,6.0,25.387,84.623
240,10028653,Yosemite National Park,27.694,5028868,6.0,25.387,84.623
241,10033156,Kings Canyon National Park,27.001,607479,6.0,25.387,84.623
242,10031456,Sequoia National Park,26.8115,1254688,6.0,25.387,84.623
243,10002863,Yosemite National Park,26.3724,5028868,6.0,25.387,84.623
244,10003872,Joshua Tree National Park,26.1245,2505286,6.0,25.387,84.623
245,10010871,Yosemite National Park,26.0974,5028868,6.0,25.387,84.623
246,10013977,Pinnacles National Park,25.0432,215555,5.0,16.925,25.387
247,10019827,Joshua Tree National Park,24.81,2505286,5.0,16.925,25.387
248,10235908,Yosemite National Park,24.7999,5028868,5.0,16.925,25.387
249,10037289,Yosemite National Park,24.4063,5028868,5.0,16.925,25.387
250,10034036,Joshua Tree National Park,24.2376,2505286,5.0,16.925,25.387
251,10004781,Yosemite National Park,24.0723,5028868,5.0,16.925,25.387
252,10031887,Joshua Tree National Park,23.7689,2505286,5.0,16.925,25.387
253,10012390,Yosemite National Park,23.5256,5028868,5.0,16.925,25.387
254,10235922,Yosemite National Park,23.3042,5028868,5.0,16.925,25.387
255,10006688,Death Valley National Park,23.0844,1296283,5.0,16.925,25.387
256,10293225,Yosemite National Park,22.7858,5028868,5.0,16.925,25.387
257,10298575,Yosemite National Park,22.0603,5028868,5.0,16.925,25.387
258,10274952,Redwood National Park,21.9301,536297,5.0,16.925,25.387
259,10023775,Joshua Tree National Park,21.7608,2505286,5.0,16.925,25.387
260,10014345,Yosemite National Park,21.5626,5028868,5.0,16.925,25.387
261,10033137,Kings Canyon National Park,21.277,607479,5.0,16.925,25.387
262,10013813,Yosemite National Park,21.0807,5028868,5.0,16.925,25.387
263,10040340,Sequoia National Park,20.9358,1254688,5.0,16.925,25.387
264,10259802,Sequoia National Park,20.7941,1254688,5.0,16.925,25.387
265,10235993,Sequoia National Park,20.6906,1254688,5.0,16.925,25.387
266,10026955,Sequoia National Park,20.6381,1254688,5.0,16.925,25.387
267,10028648,Yosemite National Park,20.256,5028868,5.0,16.925,25.387
268,10236017,Death Valley National Park,20.2433,1296283,5.0,16.925,25.387
269,10235899,Joshua Tree National Park,20.2298,2505286,5.0,16.925,25.387
270,10236155,Lassen Volcanic National Park,19.9753,536068,5.0,16.925,25.387
271,10261348,Yosemite National Park,19.9437,5028868,5.0,16.925,25.387
272,10026896,Yosemite National Park,19.7137,5028868,5.0,16.925,25.387
273,10242664,Sequoia National Park,19.6895,1254688,5.0,16.925,25.387
274,10037534,Redwood National Park,19.4001,536297,5.0,16.925,25.387
275,10036246,Sequoia National Park,19.3999,1254688,5.0,16.925,25.387
276,10029986,Lassen Volcanic National Park,19.1894,536068,5.0,16.925,25.387
277,10032060,Yosemite National Park,19.0574,5028868,5.0,16.925,25.387
278,10029819,Kings Canyon National Park,19.0297,607479,5.0,16.925,25.387
279,10035907,Pinnacles National Park,18.9167,215555,5.0,16.925,25.387
280,10031884,Joshua Tree National Park,18.8592,2505286,5.0,16.925,25.387
281,10007086,Sequoia National Park,18.839,1254688,5.0,16.925,25.387
282,10041400,Kings Canyon National Park,18.814,607479,5.0,16.925,25.387
283,10111782,Yosemite National Park,18.7667,5028868,5.0,16.925,25.387
284,10004744,Sequoia National Park,18.685,1254688,5.0,16.925,25.387
285,10033119,Yosemite National Park,18.544,5028868,5.0,16.925,25.387
286,10027108,Lassen Volcanic National Park,18.4314,536068,5.0,16.925,25.387
287,10034011,Death Valley National Park,18.3978,1296283,5.0,16.925,25.387
288,10028494,Joshua Tree National Park,18.2913,2505286,5.0,16.925,25.387
289,10026938,Kings Canyon National Park,18.2809,607479,5.0,16.925,25.387
290,10026957,Sequoia National Park,18.2791,1254688,5.0,16.925,25.387
291,10258341,Pinnacles National Park,18.2277,215555,5.0,16.925,25.387
292,10252968,Joshua Tree National Park,18.0666,2505286,5.0,16.925,25.387
293,10235919,Yosemite National Park,18.0573,5028868,5.0,16.925,25.387
294,10111890,Joshua Tree National Park,17.7647,2505286,5.0,16.925,25.387
295,10034225,Sequoia National Park,17.7092,1254688,5.0,16.925,25.387
296,10235927,Yosemite National Park,17.689,5028868,5.0,16.925,25.387
297,10027315,Death Valley National Park,17.5667,1296283,5.0,16.925,25.387
298,10027540,Sequoia National Park,17.4117,1254688,5.0,16.925,25.387
299,10031434,Yosemite National Park,17.3657,5028868,5.0,16.925,25.387
300,10033216,Death Valley National Park,17.1872,1296283,5.0,16.925,25.387
301,10036262,Sequoia National Park,16.8261,1254688,4.0,12.693,16.925
302,10032041,Yosemite National Park,16.6842,5028868,4.0,12.693,16.925
303,10243572,Yosemite National Park,16.6784,5028868,4.0,12.693,16.925
304,10011461,Death Valley National Park,16.6571,1296283,4.0,12.693,16.925
305,10006763,Yosemite National Park,16.6277,5028868,4.0,12.693,16.925
306,10016234,Sequoia National Park,16.524,1254688,4.0,12.693,16.925
307,10235911,Yosemite National Park,16.4319,5028868,4.0,12.693,16.925
308,10013938,Pinnacles National Park,16.1903,215555,4.0,12.693,16.925
309,10273406,Yosemite National Park,16.0151,5028868,4.0,12.693,16.925
310,10039812,Yosemite National Park,15.968,5028868,4.0,12.693,16.925
311,10259118,Sequoia National Park,15.8916,1254688,4.0,12.693,16.925
312,10236157,Lassen Volcanic National Park,15.6627,536068,4.0,12.693,16.925
313,10031432,Yosemite National Park,15.5984,5028868,4.0,12.693,16.925
314,10260204,Death Valley National Park,15.3815,1296283,4.0,12.693,16.925
315,10259901,Lassen Volcanic National Park,15.1058,536068,4.0,12.693,16.925
316,10037318,Sequoia National Park,15.0559,1254688,4.0,12.693,16.925
317,10027534,Kings Canyon National Park,14.952,607479,4.0,12.693,16.925
318,10026939,Kings Canyon National Park,14.9092,607479,4.0,12.693,16.925
319,10031637,Lassen Volcanic National Park,14.7733,536068,4.0,12.693,16.925
320,10034281,Death Valley National Park,14.6726,1296283,4.0,12.693,16.925
321,10259433,Pinnacles National Park,14.3763,215555,4.0,12.693,16.925
322,10136861,Joshua Tree National Park,14.2507,2505286,4.0,12.693,16.925
323,10015097,Pinnacles National Park,14.2147,215555,4.0,12.693,16.925
324,10008947,Pinnacles National Park,14.2093,215555,4.0,12.693,16.925
325,10291879,Kings Canyon National Park,14.082,607479,4.0,12.693,16.925
326,10414200,Yosemite National Park,14.0674,5028868,4.0,12.693,16.925
327,10035721,Channel Islands National Park,14.0568,364807,4.0,12.693,16.925
328,10026944,Sequoia National Park,13.9598,1254688,4.0,12.693,16.925
329,10037326,Sequoia National Park,13.9025,1254688,4.0,12.693,16.925
330,10269473,Joshua Tree National Park,13.8899,2505286,4.0,12.693,16.925
331,10028456,Death Valley National Park,13.8009,1296283,4.0,12.693,16.925
332,10294476,Kings Canyon National Park,13.5845,607479,4.0,12.693,16.925
333,10022095,Redwood National Park,13.4062,536297,4.0,12.693,16.925
334,10294375,Kings Canyon National Park,13.3331,607479,4.0,12.693,16.925
335,10022595,Death Valley National Park,13.2405,1296283,4.0,12.693,16.925
336,10034189,Channel Islands National Park,13.2334,364807,4.0,12.693,16.925
337,10013268,Pinnacles National Park,13.1617,215555,4.0,12.693,16.925
338,10381604,Yosemite National Park,13.1348,5028868,4.0,12.693,16.925
339,10260515,Sequoia National Park,13.1092,1254688,4.0,12.693,16.925
340,10018534,Yosemite National Park,13.0192,5028868,4.0,12.693,16.925
341,10017427,Yosemite National Park,12.9552,5028868,4.0,12.693,16.925
342,10016528,Pinnacles National Park,12.9046,215555,4.0,12.693,16.925
343,10036072,Joshua Tree National Park,12.8265,2505286,4.0,12.693,16.925
344,10279543,Sequoia National Park,12.8184,1254688,4.0,12.693,16.925
345,10235925,Yosemite National Park,12.8074,5028868,4.0,12.693,16.925
346,10009508,Death Valley National Park,12.7835,1296283,4.0,12.693,16.925
347,10236037,Death Valley National Park,12.7803,1296283,4.0,12.693,16.925
348,10031728,Redwood National Park,12.7515,536297,4.0,12.693,16.925
349,10008916,Kings Canyon National Park,12.7453,607479,4.0,12.693,16.925
350,10112073,Yosemite National Park,12.7401,5028868,4.0,12.693,16.925
351,10028657,Yosemite National Park,12.6368,5028868,3.0,8.462,12.693
352,10015707,Joshua Tree National Park,12.5856,2505286,3.0,8.462,12.693
353,10036243,Sequoia National Park,12.5301,1254688,3.0,8.462,12.693
354,10461398,Yosemite National Park,12.477,5028868,3.0,8.462,12.693
355,10235905,Yosemite National Park,12.4458,5028868,3.0,8.462,12.693
356,10031465,Sequoia National Park,12.4433,1254688,3.0,8.462,12.693
357,10027494,Yosemite National Park,12.4204,5028868,3.0,8.462,12.693
358,10021742,Joshua Tree National Park,12.3564,2505286,3.0,8.462,12.693
359,10026916,Yosemite National Park,12.3443,5028868,3.0,8.462,12.693
360,10002434,Yosemite National Park,12.3328,5028868,3.0,8.462,12.693
361,10235928,Yosemite National Park,12.1316,5028868,3.0,8.462,12.693
362,10258447,Yosemite National Park,12.1212,5028868,3.0,8.462,12.693
363,10257832,Joshua Tree National Park,12.0712,2505286,3.0,8.462,12.693
364,10257120,Yosemite National Park,12.0193,5028868,3.0,8.462,12.693
365,10027530,Kings Canyon National Park,12.0027,607479,3.0,8.462,12.693
366,10305598,Pinnacles National Park,11.8881,215555,3.0,8.462,12.693
367,10035725,Yosemite National Park,11.8718,5028868,3.0,8.462,12.693
368,10007611,Yosemite National Park,11.8682,5028868,3.0,8.462,12.693
369,10259504,Yosemite National Park,11.6882,5028868,3.0,8.462,12.693
370,10007625,Lassen Volcanic National Park,11.6456,536068,3.0,8.462,12.693
371,10026919,Yosemite National Park,11.5511,5028868,3.0,8.462,12.693
372,10259676,Yosemite National Park,11.5232,5028868,3.0,8.462,12.693
373,10035722,Channel Islands National Park,11.5004,364807,3.0,8.462,12.693
374,10029616,Joshua Tree National Park,11.4699,2505286,3.0,8.462,12.693
375,10270277,Death Valley National Park,11.4265,1296283,3.0,8.462,12.693
376,10026923,Yosemite National Park,11.3622,5028868,3.0,8.462,12.693
377,10258345,Pinnacles National Park,11.3538,215555,3.0,8.462,12.693
378,10033115,Yosemite National Park,11.2612,5028868,3.0,8.462,12.693
379,10280627,Sequoia National Park,11.2337,1254688,3.0,8.462,12.693
380,10002313,Yosemite National Park,11.2231,5028868,3.0,8.462,12.693
381,10005777,Joshua Tree National Park,11.1583,2505286,3.0,8.462,12.693
382,10026911,Yosemite National Park,11.1137,5028868,3.0,8.462,12.693
